,times,values
1760870,1593583121.972,8186
1760871,1593583121.974,8186
1760872,1593583121.976,8186
1760873,1593583121.978,8187
1760874,1593583121.98,8187
1760875,1593583121.982,8187
1760876,1593583121.984,8187
1760877,1593583121.986,8187
1760878,1593583121.988,8187
1760879,1593583121.99,8187
1760880,1593583121.992,8187
1760881,1593583121.994,8187
1760882,1593583121.996,8187
1760883,1593583121.998,8187
1760884,1593583122.0,8188
1760885,1593583122.002,8188
1760886,1593583122.004,8189
1760887,1593583122.006,8190
1760888,1593583122.008,8191
1760889,1593583122.01,8192
1760890,1593583122.012,8194
1760891,1593583122.014,8196
1760892,1593583122.016,8199
1760893,1593583122.018,8203
1760894,1593583122.02,8206
1760895,1593583122.022,8208
1760896,1593583122.024,8210
1760897,1593583122.026,8211
1760898,1593583122.028,8211
1760899,1593583122.03,8212
1760900,1593583122.032,8214
1760901,1593583122.034,8216
1760902,1593583122.036,8218
1760903,1593583122.038,8219
1760904,1593583122.04,8220
1760905,1593583122.042,8220
1760906,1593583122.044,8220
1760907,1593583122.046,8220
1760908,1593583122.048,8221
1760909,1593583122.05,8221
1760910,1593583122.052,8222
1760911,1593583122.054,8222
1760912,1593583122.056,8222
1760913,1593583122.058,8221
1760914,1593583122.06,8220
1760915,1593583122.062,8219
1760916,1593583122.064,8217
1760917,1593583122.066,8215
1760918,1593583122.068,8213
1760919,1593583122.07,8212
1760920,1593583122.072,8211
1760921,1593583122.074,8210
1760922,1593583122.076,8207
1760923,1593583122.078,8203
1760924,1593583122.08,8198
1760925,1593583122.082,8195
1760926,1593583122.084,8192
1760927,1593583122.086,8189
1760928,1593583122.088,8187
1760929,1593583122.09,8185
1760930,1593583122.092,8182
1760931,1593583122.094,8179
1760932,1593583122.096,8177
1760933,1593583122.098,8176
1760934,1593583122.1,8176
1760935,1593583122.102,8176
1760936,1593583122.104,8176
1760937,1593583122.106,8176
1760938,1593583122.108,8177
1760939,1593583122.11,8177
1760940,1593583122.112,8177
1760941,1593583122.114,8176
1760942,1593583122.116,8176
1760943,1593583122.118,8175
1760944,1593583122.12,8174
1760945,1593583122.122,8173
1760946,1593583122.124,8172
1760947,1593583122.126,8172
1760948,1593583122.128,8172
1760949,1593583122.13,8172
1760950,1593583122.132,8172
1760951,1593583122.134,8173
1760952,1593583122.136,8173
1760953,1593583122.138,8173
1760954,1593583122.14,8173
1760955,1593583122.142,8174
1760956,1593583122.144,8173
1760957,1593583122.146,8173
1760958,1593583122.148,8173
1760959,1593583122.15,8174
1760960,1593583122.152,8174
1760961,1593583122.154,8174
1760962,1593583122.156,8174
1760963,1593583122.158,8174
1760964,1593583122.16,8174
1760965,1593583122.162,8174
1760966,1593583122.164,8174
1760967,1593583122.166,8175
1760968,1593583122.168,8175
1760969,1593583122.17,8175
1760970,1593583122.172,8175
1760971,1593583122.174,8175
1760972,1593583122.176,8175
1760973,1593583122.178,8175
1760974,1593583122.18,8175
1760975,1593583122.182,8176
1760976,1593583122.184,8176
1760977,1593583122.186,8176
1760978,1593583122.188,8176
1760979,1593583122.19,8176
1760980,1593583122.192,8176
1760981,1593583122.194,8176
1760982,1593583122.196,8177
1760983,1593583122.198,8177
1760984,1593583122.2,8177
1760985,1593583122.202,8177
1760986,1593583122.204,8177
1760987,1593583122.206,8177
1760988,1593583122.208,8177
1760989,1593583122.21,8177
1760990,1593583122.212,8177
1760991,1593583122.214,8177
1760992,1593583122.216,8177
1760993,1593583122.218,8177
1760994,1593583122.22,8177
1760995,1593583122.222,8178
1760996,1593583122.224,8178
1760997,1593583122.226,8179
